id,host_id,accommodates,bedrooms,beds,number_of_reviews,calculated_host_listings_count,availability_30,minimum_nights,bathrooms,Apartment,Bed & Breakfast,Boat,Boutique hotel,Bungalow,Cabin,Camper/RV,Chalet,Condominium,Dorm,Guesthouse,Hostel,House,Hut,Loft,Other,Serviced apartment,Townhouse,Villa,Yurt,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,20-29,40-49,50-59,60-69,70-79,80-84,85-89,90-94,95-100,price,price_log
4285448,21349978,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.4309894266440161,-0.20870895318193736,-0.5148771472308398,0.26926815943928,1.0399263041641926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,175,5.1647859739235145
6683641,32344507,0.04045756385990482,-0.5881829844269288,0.06551755600539821,1.3085546712194178,-0.08745162287489171,-0.052818126042711855,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,129,4.859812404361672
13990928,51742581,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.4033776155668188,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,170,5.135798437050262
11527156,25836004,0.7461834898371901,-0.5881829844269288,0.06551755600539821,1.6675082152229836,-0.08745162287489171,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,119,4.77912349311153
6710783,8492620,0.04045756385990482,-0.5881829844269288,-0.6179389634753749,0.39736490567190486,-0.20870895318193736,-0.052818126042711855,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,130,4.867534450455582
16557660,20790271,-0.6652683621173804,-0.5881829844269288,0.06551755600539821,-0.45860123772121353,-0.20870895318193736,0.4092408951454161,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,89,4.48863636973214
1473537,4287054,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.4309894266440161,-0.20870895318193736,-0.5148771472308398,0.26926815943928,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,4.442651256490317
8413298,6634269,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.21009493802643722,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110,4.700480365792417
13431669,4373669,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.5414366709528057,-0.20870895318193736,-0.5148771472308398,0.26926815943928,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150,5.0106352940962555
10310985,1626196,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.9772129382930494,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,135,4.90527477843843
8811372,46161497,-0.6652683621173804,-0.5881829844269288,0.06551755600539821,0.31452947244031276,-0.20870895318193736,1.333358937521672,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,225,5.41610040220442
13401057,76278534,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.4862130487984109,-0.20870895318193736,2.9505655116801197,-0.1066206426982684,-0.3512794539149947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,299,5.700443573390687
2435572,12448020,-0.6652683621173804,-0.5881829844269288,0.06551755600539821,3.0757105801600493,-0.20870895318193736,0.4092408951454161,0.018675624680914396,-0.3512794539149947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,99,4.59511985013459
1003572,5379628,-0.6652683621173804,-0.5881829844269288,0.06551755600539821,-0.4309894266440161,-0.20870895318193736,3.8746835540563755,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,195,5.272999558563747
5854531,30398592,0.7461834898371901,0.6147300302684826,0.06551755600539821,0.17647041705432592,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,1.0399263041641926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,175,5.1647859739235145
1237950,6749124,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,2.8272042804652733,-0.20870895318193736,0.17821138455135213,-0.1066206426982684,-0.3512794539149947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150,5.0106352940962555
5733280,20253982,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,2.96526333585126,-0.08745162287489171,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,80,4.382026634673881
3691842,13498881,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.010799550591141727,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,89,4.48863636973214
818085,3788898,-0.6652683621173804,-0.5881829844269288,0.06551755600539821,0.7563184496754707,-0.08745162287489171,-0.2838476366367758,-0.1066206426982684,-0.3512794539149947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125,4.8283137373023015
16972379,8933465,0.7461834898371901,-0.5881829844269288,1.4324305949669445,-0.5138248598756082,-0.20870895318193736,-0.5148771472308398,0.26926815943928,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,128,4.852030263919617
10287695,52920240,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.06602317274553646,-0.20870895318193736,2.2574769798979277,-0.1066206426982684,-0.3512794539149947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,135,4.90527477843843
5628879,29171244,1.4519094158144754,3.0205560596593055,0.7489740754861713,0.2040822281315233,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,2.4311320622433796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,350,5.857933154483459
16344025,104389329,9.214894601564612,6.62929510374554,9.633908828736223,-0.5414366709528057,-0.08745162287489171,5.029831107026696,-0.2319169100774512,6.604749336480942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1600,7.3777589082278725
13456546,76555617,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.26531856018083194,-0.20870895318193736,0.17821138455135213,-0.1066206426982684,-0.3512794539149947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,170,5.135798437050262
11631158,7290618,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.34815399341242403,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,4.59511985013459
15509938,12392482,1.4519094158144754,-0.5881829844269288,0.06551755600539821,-0.29293037125802934,-0.20870895318193736,0.4092408951454161,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,311,5.739792912179234
7470855,9849566,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.18248312694923985,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,146,4.983606621708336
10704030,55308457,0.7461834898371901,-0.5881829844269288,0.06551755600539821,0.48020033890349695,-0.20870895318193736,0.8712999163335441,-0.1066206426982684,-0.3512794539149947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,129,4.859812404361672
2814246,14396756,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,1.9436263259949573,-0.08745162287489171,-0.5148771472308398,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,175,5.1647859739235145
14416400,88694414,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.37576580448962144,-0.20870895318193736,-0.5148771472308398,0.1439718920600972,-0.3512794539149947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110,4.700480365792417
10353105,7526497,0.7461834898371901,-0.5881829844269288,0.06551755600539821,0.7563184496754707,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,140,4.941642422609304
6552015,3978575,0.04045756385990482,-0.5881829844269288,-0.6179389634753749,0.2040822281315233,-0.20870895318193736,1.102329426927608,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,130,4.867534450455582
883131,6269922,-0.6652683621173804,0.6147300302684826,0.06551755600539821,2.164520814612536,-0.20870895318193736,0.64027040573948,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125,4.8283137373023015
6273711,10254041,-1.3709942880946657,-0.5881829844269288,-0.6179389634753749,-0.45860123772121353,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,4.442651256490317
14880772,92572231,0.04045756385990482,-0.5881829844269288,-0.6179389634753749,0.010799550591141727,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,162,5.087596335232384
11002544,57092885,0.04045756385990482,-0.5881829844269288,-0.6179389634753749,-0.5138248598756082,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150,5.0106352940962555
7016025,21004084,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.21009493802643722,-0.08745162287489171,-0.5148771472308398,-0.2319169100774512,1.0399263041641926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,119,4.77912349311153
741398,3880042,0.04045756385990482,-0.5881829844269288,0.06551755600539821,0.14885860597712858,-0.20870895318193736,3.4126245328682474,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,175,5.1647859739235145
15783220,80284368,0.7461834898371901,-0.5881829844269288,0.06551755600539821,-0.18248312694923985,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,139,4.9344739331306915
15564639,100077413,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.34214128351751016,-0.20870895318193736,-0.2838476366367758,-0.1066206426982684,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,70,4.248495242049359
3895561,8682943,0.7461834898371901,0.6147300302684826,0.06551755600539821,0.7287066385982733,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,200,5.298317366548036
10052457,4301272,0.7461834898371901,-0.5881829844269288,0.06551755600539821,0.06602317274553646,-0.20870895318193736,-0.5148771472308398,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,200,5.298317366548036
5494065,9916091,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.26531856018083194,-0.20870895318193736,2.9505655116801197,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,250,5.521460917862246
17458513,44004154,0.7461834898371901,-0.5881829844269288,0.06551755600539821,-0.5414366709528057,-0.20870895318193736,0.8712999163335441,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,149,5.003946305945459
13852643,67729845,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.01681226048605564,-0.08745162287489171,0.64027040573948,-0.1066206426982684,-0.3512794539149947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,108,4.68213122712422
655216,3278419,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,6.830916886658891,-0.08745162287489171,-0.2838476366367758,-0.2319169100774512,-0.3512794539149947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,4.442651256490317
11887450,63389979,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.4309894266440161,-0.08745162287489171,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,220,5.393627546352362
3040589,15482501,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.1272595047948451,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,95,4.553876891600541
5202774,1869083,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.37576580448962144,-0.20870895318193736,-0.5148771472308398,0.895749496335194,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,120,4.787491742782046
3703484,3342721,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.15487131587204248,-0.20870895318193736,-0.052818126042711855,0.1439718920600972,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,80,4.382026634673881
13937185,82857560,0.7461834898371901,-0.5881829844269288,1.4324305949669445,0.14885860597712858,-0.08745162287489171,-0.052818126042711855,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,158,5.062595033026967
3955073,20355773,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.5906475832122865,0.1550630377391996,0.4092408951454161,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,245,5.501258210544727
6844655,4022291,1.4519094158144754,0.6147300302684826,0.7489740754861713,0.06602317274553646,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,165,5.10594547390058
13823153,21862302,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.5414366709528057,-0.20870895318193736,-0.5148771472308398,0.895749496335194,1.0399263041641926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,180,5.19295685089021
12582071,67005410,0.04045756385990482,-0.5881829844269288,0.7489740754861713,0.17647041705432592,1.4888936711167018,0.8712999163335441,-0.2319169100774512,1.0399263041641926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,165,5.10594547390058
12087517,64787463,0.7461834898371901,0.6147300302684826,0.06551755600539821,0.06602317274553646,-0.20870895318193736,2.026447469303864,-0.1066206426982684,1.0399263041641926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,150,5.0106352940962555
3424647,17256020,0.04045756385990482,-0.5881829844269288,0.06551755600539821,0.48020033890349695,0.033805707432153956,0.17821138455135213,0.018675624680914396,-0.3512794539149947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,150,5.0106352940962555
16021963,38634091,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.37576580448962144,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,2.4311320622433796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,4.499809670330265
12672960,9598082,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.4309894266440161,-0.20870895318193736,6.184978659997015,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,350,5.857933154483459
12841147,517215,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.4033776155668188,5.7329002318633,-0.5148771472308398,0.018675624680914396,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,280,5.634789603169249
4422039,22944920,2.1576353417917606,3.0205560596593055,1.4324305949669445,2.4406389253845098,-0.08745162287489171,-0.5148771472308398,0.018675624680914396,2.4311320622433796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,273,5.60947179518496
1634484,8682550,0.7461834898371901,0.6147300302684826,0.06551755600539821,0.1212467948999312,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,200,5.298317366548036
8747455,11350276,0.7461834898371901,-0.5881829844269288,0.06551755600539821,0.14885860597712858,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,170,5.135798437050262
6945186,26295351,-0.6652683621173804,-0.5881829844269288,0.06551755600539821,0.48020033890349695,0.8826070195814736,-0.052818126042711855,-0.2319169100774512,-0.3512794539149947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,99,4.59511985013459
14483179,89332594,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.6458712053666812,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100,4.605170185988092
13329152,75426673,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.37576580448962144,-0.20870895318193736,-0.2838476366367758,0.1439718920600972,3.822337820322567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,150,5.0106352940962555
15670964,1324659,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.37576580448962144,0.8826070195814736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,140,4.941642422609304
7199063,1614589,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.09964769371764774,-0.20870895318193736,-0.2838476366367758,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125,4.8283137373023015
13465986,76997178,2.1576353417917606,0.6147300302684826,1.4324305949669445,0.09363498382273383,-0.20870895318193736,2.4885064904919916,-0.2319169100774512,2.4311320622433796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,285,5.652489180268651
3332424,11224822,2.1576353417917606,4.223469074354717,2.799343633928491,-0.4033776155668188,-0.20870895318193736,6.41600817059108,0.1439718920600972,5.2135435784017545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,895,6.796823718274855
13594775,78260760,-0.6652683621173804,-0.5881829844269288,0.06551755600539821,0.0384113616683391,-0.20870895318193736,0.17821138455135213,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,125,4.8283137373023015
6246370,7054039,0.04045756385990482,-0.5881829844269288,0.7489740754861713,-0.3205421823352267,-0.20870895318193736,0.4092408951454161,-0.1066206426982684,-0.3512794539149947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,193,5.262690188904886
5493442,24467655,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.1212467948999312,-0.20870895318193736,0.17821138455135213,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,135,4.90527477843843
2977908,15188830,2.1576353417917606,0.6147300302684826,0.7489740754861713,0.6458712053666812,-0.20870895318193736,-0.5148771472308398,-0.2319169100774512,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,225,5.41610040220442
8321269,43865411,0.7461834898371901,1.817643044963894,0.7489740754861713,0.17647041705432592,-0.20870895318193736,2.4885064904919916,0.018675624680914396,2.4311320622433796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,225,5.41610040220442
12017557,21167882,0.7461834898371901,0.6147300302684826,1.4324305949669445,0.06602317274553646,0.39757769835329093,1.564388448115736,0.5198606941976456,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,104,4.6443908991413725
7769530,14129659,0.7461834898371901,0.6147300302684826,0.06551755600539821,-0.23770674910363457,-0.20870895318193736,6.184978659997015,-0.1066206426982684,1.0399263041641926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,650,6.476972362889683
10899421,56484880,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,-0.4862130487984109,-0.20870895318193736,0.17821138455135213,0.1439718920600972,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,169,5.1298987149230735
11335906,55398758,0.04045756385990482,-0.5881829844269288,0.06551755600539821,-0.18248312694923985,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,332,5.805134968916488
1603794,4173309,-0.6652683621173804,-0.5881829844269288,-0.6179389634753749,0.31452947244031276,-0.20870895318193736,-0.5148771472308398,-0.1066206426982684,-0.3512794539149947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,129,4.859812404361672
6115932,15799675,0.7461834898371901,1.817643044963894,0.7489740754861713,-0.29293037125802934,-0.20870895318193736,3.4126245328682474,-0.1066206426982684,1.0399263041641926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,500,6.214608098422191
